gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z, eating
-0.06,-3.72,0.18,0.34,-0.60,0.72,0
-0.43,-4.09,-0.18,0.35,-0.60,0.72,0
-0.43,-4.58,-0.85,0.34,-0.61,0.72,0
-0.79,-4.94,-1.71,0.33,-0.61,0.72,0
-1.71,-5.25,-2.38,0.34,-0.62,0.72,0
-2.32,-5.62,-2.75,0.34,-0.63,0.72,0
-2.99,-6.35,-3.36,0.34,-0.65,0.73,0
-4.21,-6.59,-3.91,0.34,-0.66,0.74,0
-5.92,-6.65,-4.21,0.34,-0.67,0.76,0
-7.81,-6.59,-4.46,0.33,-0.67,0.76,0
-9.03,-6.53,-4.70,0.32,-0.66,0.76,0
-9.46,-5.92,-4.70,0.31,-0.64,0.76,0
-9.09,-4.94,-4.52,0.31,-0.63,0.76,0
-8.36,-3.91,-4.21,0.30,-0.63,0.77,0
-7.63,-2.44,-4.03,0.30,-0.65,0.79,0
-6.41,-0.85,-3.42,0.29,-0.66,0.80,0
-4.82,0.67,-2.93,0.29,-0.67,0.82,0
-4.39,2.75,-2.14,0.28,-0.68,0.83,0
-3.54,4.58,-0.98,0.27,-0.67,0.83,0
-2.44,5.80,0.12,0.27,-0.66,0.82,0
-1.59,7.75,1.10,0.26,-0.65,0.81,0
-0.37,9.52,2.08,0.26,-0.63,0.80,0
1.22,10.68,2.87,0.26,-0.60,0.79,0
2.56,11.78,3.42,0.27,-0.59,0.79,0
3.60,12.33,3.54,0.27,-0.59,0.78,0
4.15,12.51,3.85,0.28,-0.58,0.77,0
4.46,12.51,3.72,0.28,-0.58,0.76,0
4.88,11.78,3.66,0.28,-0.55,0.75,0
4.39,10.80,2.99,0.28,-0.55,0.75,0
1.28,10.19,2.93,0.26,-0.58,0.75,0
0.18,9.46,3.48,0.24,-0.57,0.74,0
-0.92,8.85,3.48,0.23,-0.56,0.72,0
-2.75,8.48,3.60,0.22,-0.54,0.70,0
-2.44,8.06,3.72,0.22,-0.51,0.68,0
-2.44,7.45,3.60,0.22,-0.51,0.68,0
-2.87,7.45,3.36,0.22,-0.52,0.68,0
-1.71,7.14,3.60,0.23,-0.52,0.69,0
-0.67,6.35,3.11,0.24,-0.54,0.70,0
-0.67,5.25,2.20,0.26,-0.55,0.70,0
-0.12,3.72,1.22,0.27,-0.56,0.71,0
0.67,2.14,0.12,0.28,-0.55,0.71,0
1.40,0.24,-1.53,0.29,-0.55,0.72,0
1.53,-1.34,-2.69,0.30,-0.56,0.74,0
1.95,-3.05,-3.85,0.32,-0.58,0.75,0
2.93,-4.88,-5.31,0.33,-0.60,0.76,0
3.17,-7.26,-7.20,0.33,-0.63,0.78,0
2.14,-9.03,-8.30,0.34,-0.66,0.81,0
1.65,-11.78,-9.28,0.34,-0.68,0.82,0
1.04,-14.65,-10.56,0.33,-0.69,0.84,0
0.43,-16.60,-11.41,0.31,-0.69,0.85,0
1.04,-18.55,-11.47,0.30,-0.68,0.85,0
2.81,-19.59,-11.41,0.29,-0.67,0.85,0
5.80,-20.08,-10.99,0.28,-0.65,0.84,0
9.40,-20.57,-10.50,0.27,-0.63,0.83,0
12.94,-20.69,-10.38,0.27,-0.62,0.83,0
15.44,-20.39,-10.07,0.27,-0.64,0.83,0
16.66,-20.08,-9.40,0.27,-0.66,0.83,0
17.76,-19.90,-8.30,0.27,-0.67,0.82,0
17.70,-20.14,-7.39,0.27,-0.65,0.79,0
16.91,-21.00,-7.14,0.27,-0.63,0.77,0
15.69,-21.85,-7.08,0.27,-0.61,0.75,0
13.85,-22.28,-7.26,0.27,-0.59,0.74,0
12.57,-23.19,-7.69,0.27,-0.58,0.74,0
11.66,-23.80,-7.81,0.26,-0.58,0.74,0
10.44,-23.99,-7.87,0.26,-0.57,0.72,0
10.31,-24.35,-8.00,0.25,-0.56,0.71,0
9.22,-23.86,-8.30,0.24,-0.58,0.70,0
6.65,-22.89,-7.87,0.23,-0.61,0.70,0
4.70,-22.95,-7.57,0.22,-0.61,0.69,0
1.83,-23.07,-7.93,0.21,-0.59,0.68,0
-1.59,-23.38,-9.09,0.21,-0.58,0.67,0
-3.48,-24.11,-10.25,0.21,-0.55,0.66,0
-3.85,-25.15,-11.90,0.20,-0.53,0.66,0
-5.07,-25.51,-13.85,0.19,-0.55,0.67,0
-5.92,-26.37,-15.50,0.19,-0.59,0.68,0
-7.45,-26.92,-16.66,0.19,-0.65,0.72,0
-9.83,-27.10,-17.03,0.18,-0.67,0.75,0
-10.25,-27.22,-17.76,0.17,-0.67,0.77,0
-9.83,-27.65,-19.41,0.16,-0.65,0.77,0
-9.22,-27.22,-21.18,0.15,-0.64,0.77,0
-8.18,-26.37,-22.16,0.15,-0.64,0.76,0
-6.90,-26.18,-23.01,0.15,-0.64,0.77,0
-6.90,-26.00,-24.54,0.14,-0.66,0.79,0
-8.36,-25.02,-25.02,0.13,-0.69,0.81,0
-8.67,-24.60,-24.54,0.13,-0.71,0.82,0
-8.54,-24.96,-25.51,0.13,-0.72,0.83,0
-8.85,-25.82,-27.53,0.12,-0.72,0.84,0
-8.85,-25.57,-28.50,0.12,-0.72,0.84,0
-9.22,-25.27,-28.75,0.12,-0.72,0.85,0
-8.06,-25.57,-30.15,0.11,-0.70,0.85,0
-6.84,-24.60,-31.13,0.11,-0.66,0.85,0
-5.49,-23.62,-31.92,0.11,-0.63,0.84,0
-2.87,-23.07,-32.71,0.10,-0.61,0.82,0
-0.06,-22.52,-33.33,0.10,-0.59,0.79,0
1.89,-21.85,-32.71,0.11,-0.58,0.78,0
3.48,-22.22,-33.08,0.10,-0.57,0.77,0
4.09,-23.01,-34.24,0.09,-0.58,0.76,0
3.23,-23.38,-35.10,0.06,-0.57,0.77,0
2.87,-24.35,-35.95,0.05,-0.58,0.80,0
0.37,-23.56,-36.87,0.03,-0.62,0.83,0
-1.04,-21.91,-35.77,0.00,-0.63,0.84,0
-1.65,-21.18,-34.36,-0.01,-0.62,0.83,0
-3.17,-19.71,-33.14,-0.02,-0.63,0.84,0
-4.82,-18.62,-31.49,-0.03,-0.62,0.81,0
-6.10,-18.43,-29.30,-0.03,-0.60,0.79,0
-6.77,-18.55,-27.34,-0.03,-0.56,0.78,0
-5.49,-19.23,-25.76,-0.03,-0.52,0.76,0
-3.42,-21.12,-24.78,-0.04,-0.52,0.75,0
-2.14,-22.64,-23.68,-0.03,-0.54,0.74,0
-0.73,-24.05,-21.91,-0.03,-0.58,0.76,0
-0.92,-24.72,-19.29,-0.04,-0.65,0.81,0
-1.89,-25.57,-15.08,-0.06,-0.71,0.86,0
-2.81,-26.98,-10.13,-0.07,-0.73,0.90,0
-3.42,-29.42,-6.59,-0.08,-0.73,0.92,0
-5.68,-31.25,-3.17,-0.08,-0.72,0.92,0
-8.12,-33.45,0.73,-0.09,-0.70,0.90,0
-8.36,-34.85,4.88,-0.08,-0.66,0.89,0
-6.96,-35.95,9.22,-0.08,-0.61,0.88,0
-5.49,-37.48,13.00,-0.09,-0.59,0.87,0
-2.75,-39.00,16.36,-0.11,-0.58,0.86,0
2.20,-39.06,20.26,-0.11,-0.59,0.87,0
5.80,-39.55,23.19,-0.11,-0.60,0.89,0
9.28,-38.45,27.22,-0.10,-0.64,0.91,0
11.17,-37.66,31.07,-0.09,-0.66,0.91,0
12.70,-37.11,34.18,-0.08,-0.66,0.90,0
12.15,-37.05,36.07,-0.07,-0.66,0.89,0
10.99,-37.29,37.66,-0.07,-0.64,0.86,0
9.28,-37.90,39.98,-0.07,-0.63,0.84,0
7.26,-37.96,42.18,-0.07,-0.61,0.83,0
6.04,-37.17,44.19,-0.07,-0.60,0.81,0
5.68,-36.44,46.14,-0.07,-0.59,0.81,0
6.53,-36.50,46.75,-0.06,-0.58,0.78,0
8.12,-35.77,47.42,-0.06,-0.56,0.77,0
9.64,-33.87,48.77,-0.07,-0.58,0.77,0
10.19,-30.94,50.42,-0.07,-0.62,0.77,0
11.35,-28.87,51.51,-0.07,-0.64,0.76,0
11.41,-28.02,52.31,-0.07,-0.64,0.75,0
10.93,-27.22,52.92,-0.08,-0.63,0.74,0
9.89,-25.63,53.47,-0.08,-0.64,0.74,0
7.57,-23.07,54.99,-0.08,-0.65,0.73,0
6.71,-21.85,56.82,-0.09,-0.66,0.73,0
6.23,-21.12,57.62,-0.09,-0.65,0.73,0
5.92,-20.14,58.04,-0.10,-0.63,0.73,0
5.25,-18.86,58.72,-0.11,-0.64,0.74,0
4.58,-15.87,59.14,-0.12,-0.65,0.75,0
5.00,-12.70,59.88,-0.13,-0.65,0.76,0
4.58,-10.62,59.33,-0.14,-0.65,0.77,0
3.97,-8.48,58.11,-0.14,-0.64,0.78,0
4.64,-6.04,57.01,-0.14,-0.62,0.77,0
5.74,-3.72,55.73,-0.15,-0.60,0.76,0
6.35,-1.71,54.02,-0.15,-0.61,0.76,0
6.71,1.46,53.41,-0.14,-0.61,0.77,0
7.02,3.72,52.92,-0.14,-0.60,0.77,0
5.62,5.80,51.76,-0.12,-0.61,0.79,0
3.05,8.97,51.15,-0.10,-0.63,0.80,0
-0.18,11.90,50.66,-0.09,-0.63,0.81,0
-3.48,13.43,49.80,-0.07,-0.64,0.83,0
-8.24,14.65,49.32,-0.05,-0.66,0.84,0
-13.61,15.08,49.26,-0.04,-0.66,0.85,0
-19.10,14.83,48.89,-0.03,-0.66,0.86,0
-24.48,14.77,48.71,-0.02,-0.66,0.87,0
-29.66,14.34,49.01,-0.02,-0.66,0.89,0
-33.08,13.61,49.13,-0.03,-0.66,0.88,0
-34.18,12.76,48.58,-0.03,-0.66,0.88,0
-35.64,12.94,47.67,-0.02,-0.66,0.88,0
-37.90,13.67,47.24,-0.01,-0.66,0.90,0
-40.34,14.53,46.69,-0.02,-0.65,0.92,0
-43.27,16.72,45.17,-0.03,-0.65,0.93,0
-43.70,19.29,43.21,-0.04,-0.63,0.93,0
-42.66,22.52,40.47,-0.03,-0.60,0.90,0
-41.14,25.94,37.29,-0.01,-0.57,0.87,0
-38.94,29.17,33.26,-0.00,-0.56,0.85,0
-36.68,32.41,29.17,0.00,-0.54,0.82,0
-35.34,35.34,24.41,0.01,-0.54,0.81,0
-33.45,38.15,19.35,0.00,-0.53,0.80,0
-31.31,41.08,14.95,0.00,-0.52,0.80,0
-28.08,44.56,11.23,0.00,-0.51,0.78,0
-23.19,48.10,7.81,0.00,-0.49,0.75,0
-18.62,51.15,4.70,0.00,-0.47,0.74,0
-16.54,53.22,1.34,0.01,-0.47,0.73,0
-15.81,54.99,-1.22,0.01,-0.48,0.73,0
-15.75,56.03,-3.48,0.01,-0.50,0.74,0
-15.01,56.40,-5.86,0.00,-0.50,0.74,0
-13.92,56.52,-8.54,0.00,-0.49,0.74,0
-13.00,56.88,-11.17,0.00,-0.47,0.74,0
-10.44,56.52,-13.92,0.01,-0.45,0.72,0
-7.87,55.66,-16.85,0.01,-0.45,0.71,0
-5.07,54.20,-19.71,0.02,-0.45,0.71,0
-2.26,52.61,-22.28,0.02,-0.45,0.72,0
-0.18,50.96,-24.54,0.03,-0.45,0.75,0
2.32,48.83,-26.86,0.04,-0.46,0.77,0
3.85,46.45,-29.42,0.04,-0.49,0.80,0
4.94,43.88,-31.31,0.04,-0.50,0.81,0
5.86,41.08,-33.26,0.04,-0.49,0.81,0
6.04,38.02,-34.97,0.05,-0.48,0.81,0
7.02,34.55,-37.11,0.06,-0.47,0.80,0
7.57,31.07,-39.86,0.07,-0.47,0.81,0
7.93,27.77,-42.42,0.09,-0.48,0.82,0
9.22,24.66,-44.56,0.11,-0.49,0.85,0
10.01,21.12,-46.75,0.12,-0.50,0.88,0
10.80,18.98,-48.46,0.13,-0.53,0.91,0
10.07,17.88,-48.89,0.14,-0.57,0.94,0
8.54,16.11,-48.28,0.14,-0.60,0.96,0
6.16,14.10,-47.73,0.13,-0.60,0.97,0
2.75,12.70,-47.24,0.13,-0.60,0.98,0
-0.61,11.11,-46.57,0.14,-0.59,0.96,0
-1.28,9.77,-45.17,0.14,-0.57,0.94,0
-1.04,10.56,-44.01,0.15,-0.55,0.92,0
0.24,11.60,-43.15,0.16,-0.55,0.91,0
0.31,11.41,-42.60,0.16,-0.55,0.89,0
0.73,12.08,-41.26,0.17,-0.56,0.88,0
0.85,12.88,-39.37,0.17,-0.55,0.87,0
0.37,12.88,-38.33,0.18,-0.55,0.85,0
-0.61,11.72,-38.45,0.19,-0.54,0.84,0
-1.04,11.72,-38.33,0.20,-0.53,0.82,0
-2.08,11.72,-38.51,0.20,-0.51,0.81,0
-2.01,13.18,-38.51,0.22,-0.51,0.82,0
-2.81,14.34,-39.06,0.22,-0.51,0.82,0
-4.09,17.03,-38.94,0.24,-0.53,0.85,0
-7.14,16.30,-40.83,0.24,-0.54,0.85,0
-7.87,16.54,-42.11,0.24,-0.53,0.84,0
-6.96,18.13,-42.11,0.25,-0.51,0.83,0
-5.37,20.69,-42.11,0.25,-0.52,0.84,0
-4.64,22.64,-42.72,0.24,-0.54,0.84,0
-4.88,23.62,-43.46,0.23,-0.56,0.85,0
-4.46,24.23,-44.01,0.22,-0.57,0.86,0
-4.15,26.49,-43.95,0.22,-0.60,0.87,0
-3.85,28.99,-42.66,0.22,-0.62,0.88,0
-3.48,30.88,-41.81,0.23,-0.62,0.89,0
-3.85,31.92,-41.81,0.24,-0.62,0.89,0
-3.78,32.47,-42.24,0.24,-0.61,0.89,0
-3.11,33.02,-42.42,0.26,-0.61,0.89,0
-1.22,33.63,-42.11,0.27,-0.60,0.90,0
0.49,34.18,-41.14,0.28,-0.61,0.90,0
3.05,34.36,-39.67,0.29,-0.62,0.90,0
3.05,33.75,-38.57,0.28,-0.64,0.91,0
2.81,33.51,-36.99,0.29,-0.66,0.91,0
1.28,31.31,-35.58,0.28,-0.67,0.91,0
1.40,29.60,-33.69,0.27,-0.67,0.91,0
2.38,29.05,-30.76,0.26,-0.66,0.91,0
3.11,28.81,-27.71,0.26,-0.65,0.88,0
4.27,28.14,-24.84,0.25,-0.64,0.87,0
4.09,26.86,-22.16,0.24,-0.63,0.88,0
2.44,24.41,-19.90,0.24,-0.62,0.87,0
1.34,23.25,-17.33,0.23,-0.61,0.87,0
1.46,22.77,-14.71,0.22,-0.60,0.87,0
2.20,21.42,-12.39,0.21,-0.58,0.85,0
1.77,20.39,-10.99,0.20,-0.57,0.84,0
0.18,20.02,-9.52,0.20,-0.57,0.85,0
0.06,19.71,-7.63,0.18,-0.55,0.84,0
0.85,18.92,-6.23,0.17,-0.52,0.81,0
1.40,18.74,-5.49,0.17,-0.50,0.80,0
2.01,18.37,-4.88,0.19,-0.49,0.78,0
2.87,16.85,-4.76,0.21,-0.48,0.75,0
3.60,15.20,-4.94,0.23,-0.49,0.74,0
4.09,13.31,-5.86,0.26,-0.50,0.74,0
3.72,11.35,-6.41,0.31,-0.52,0.74,0
2.44,8.00,-7.69,0.35,-0.54,0.75,0
-0.06,4.70,-9.09,0.39,-0.57,0.79,0
-2.44,1.77,-10.38,0.41,-0.58,0.81,0
-3.97,-0.98,-11.66,0.41,-0.61,0.84,0
-5.98,-2.44,-11.84,0.39,-0.64,0.84,0
-8.06,-3.54,-9.58,0.35,-0.68,0.84,0
-9.28,-4.21,-6.04,0.32,-0.71,0.84,0
-8.97,-5.13,-2.81,0.29,-0.70,0.81,0
-9.34,-6.10,0.37,0.27,-0.68,0.79,0
-9.46,-7.20,3.97,0.26,-0.65,0.76,0
-9.16,-8.67,7.51,0.25,-0.65,0.75,0
-7.75,-10.31,11.05,0.24,-0.64,0.74,0
-6.35,-11.84,14.77,0.25,-0.64,0.74,0
-4.39,-14.10,18.74,0.27,-0.64,0.72,0
-1.71,-17.15,21.91,0.28,-0.63,0.71,0
0.24,-20.20,23.93,0.29,-0.64,0.71,0
-0.06,-22.95,26.37,0.28,-0.66,0.71,0
-2.26,-25.76,29.66,0.28,-0.67,0.69,0
-5.37,-28.87,31.80,0.28,-0.68,0.69,0
-9.52,-32.23,33.02,0.27,-0.68,0.69,0
-13.24,-34.97,34.48,0.25,-0.68,0.68,0
-16.72,-37.17,35.77,0.24,-0.66,0.66,0
-17.70,-39.12,36.07,0.22,-0.63,0.65,0
-16.97,-40.16,35.34,0.20,-0.60,0.63,0
-15.69,-40.28,34.85,0.19,-0.57,0.63,0
-13.24,-39.73,34.67,0.18,-0.56,0.62,0
-9.89,-39.06,34.30,0.17,-0.56,0.62,0
-6.10,-37.78,33.94,0.16,-0.58,0.63,0
-2.81,-35.64,33.69,0.16,-0.61,0.65,0
-0.24,-34.12,33.57,0.15,-0.63,0.66,0
1.65,-33.02,33.20,0.15,-0.63,0.65,0
3.54,-32.10,32.71,0.14,-0.62,0.65,0
3.97,-30.46,31.92,0.14,-0.61,0.65,0
4.03,-29.66,31.19,0.14,-0.60,0.64,0
4.94,-29.30,30.70,0.13,-0.58,0.63,0
6.41,-28.75,29.66,0.13,-0.56,0.62,0
8.48,-28.75,28.08,0.13,-0.55,0.62,0
10.74,-29.24,26.37,0.13,-0.54,0.62,0
12.70,-29.30,24.48,0.14,-0.54,0.62,0
14.59,-29.54,22.22,0.15,-0.55,0.63,0
15.93,-30.52,20.02,0.15,-0.56,0.64,0
14.77,-32.04,17.70,0.14,-0.58,0.67,0
14.59,-32.84,14.83,0.13,-0.61,0.71,0
15.50,-33.51,12.08,0.13,-0.65,0.74,0
16.30,-34.48,10.38,0.13,-0.66,0.76,0
17.58,-35.40,8.67,0.14,-0.66,0.78,0
20.14,-36.01,6.84,0.14,-0.67,0.79,0
23.19,-36.56,5.13,0.13,-0.68,0.79,0
26.18,-37.23,3.85,0.12,-0.68,0.79,0
28.02,-37.54,3.23,0.11,-0.70,0.82,0
28.02,-37.17,3.54,0.08,-0.74,0.82,0
28.56,-36.56,4.33,0.06,-0.77,0.83,0
29.79,-35.22,5.13,0.05,-0.78,0.83,0
28.87,-34.18,6.23,0.05,-0.77,0.84,0
27.22,-32.84,7.87,0.05,-0.75,0.84,0
27.95,-30.94,9.46,0.06,-0.71,0.84,0
29.30,-28.81,10.31,0.07,-0.68,0.82,0
31.43,-26.18,11.60,0.08,-0.66,0.80,0
33.26,-23.86,12.94,0.10,-0.64,0.77,0
35.10,-22.16,13.67,0.11,-0.63,0.76,0
34.91,-21.06,14.04,0.12,-0.63,0.74,0
32.90,-20.45,14.53,0.12,-0.65,0.75,0
29.54,-19.78,15.08,0.11,-0.67,0.76,0
26.86,-18.86,15.75,0.09,-0.66,0.76,0
24.60,-18.43,15.69,0.08,-0.64,0.76,0
22.71,-16.85,15.56,0.07,-0.64,0.74,0
21.97,-15.01,15.69,0.07,-0.63,0.72,0
21.73,-13.49,15.26,0.07,-0.62,0.71,0
20.02,-11.90,14.59,0.07,-0.63,0.71,0
18.25,-9.58,14.83,0.06,-0.65,0.71,0
17.15,-7.81,14.83,0.06,-0.65,0.70,0
13.85,-6.16,14.65,0.08,-0.66,0.70,0
9.16,-3.97,14.71,0.09,-0.69,0.71,0
3.54,-2.56,15.20,0.09,-0.72,0.71,0
-1.65,-1.77,15.93,0.07,-0.72,0.72,0
-6.35,-0.43,16.42,0.05,-0.71,0.72,0
-9.95,1.04,16.66,0.05,-0.70,0.71,0
-12.39,2.87,16.54,0.05,-0.70,0.71,0
-13.79,5.13,16.17,0.04,-0.71,0.72,0
-13.98,7.26,15.14,0.04,-0.72,0.72,0
-13.37,9.09,12.82,0.04,-0.72,0.72,0
-12.51,10.62,9.70,0.05,-0.74,0.73,0
-12.57,12.21,6.16,0.05,-0.78,0.76,0
-13.24,14.16,2.75,0.05,-0.84,0.80,0
-14.95,16.11,-0.12,0.04,-0.90,0.85,0
-16.78,17.82,-2.20,0.03,-0.93,0.86,0
-16.72,19.17,-4.33,0.02,-0.91,0.85,0
-14.47,20.32,-6.41,0.01,-0.86,0.83,0
-10.13,21.48,-8.42,0.02,-0.80,0.81,0
-3.48,22.28,-10.68,0.02,-0.76,0.80,0
3.05,23.62,-12.88,0.02,-0.78,0.80,0
9.34,25.45,-13.85,0.01,-0.80,0.80,0
17.46,26.31,-14.40,0.01,-0.79,0.79,0
22.77,26.79,-15.08,0.03,-0.79,0.78,0
25.39,26.86,-15.14,0.04,-0.78,0.75,0
27.22,25.94,-14.89,0.05,-0.76,0.72,0
26.18,24.66,-14.83,0.07,-0.72,0.68,0
23.62,22.16,-14.59,0.08,-0.68,0.66,0
21.36,19.04,-14.22,0.09,-0.65,0.65,0
19.71,15.81,-14.04,0.10,-0.61,0.64,0
18.37,12.39,-14.40,0.11,-0.59,0.65,0
15.20,9.22,-14.65,0.10,-0.61,0.67,0
14.40,6.41,-13.92,0.10,-0.61,0.67,0
13.92,2.50,-14.47,0.10,-0.62,0.67,0
11.35,-1.40,-16.24,0.10,-0.65,0.69,0
6.59,-5.37,-17.64,0.09,-0.69,0.70,0
3.36,-10.19,-18.92,0.08,-0.69,0.71,0
0.92,-14.71,-21.24,0.08,-0.68,0.72,0
-2.93,-18.19,-23.80,0.08,-0.68,0.74,0
-4.88,-21.36,-25.57,0.07,-0.68,0.74,0
-4.46,-23.56,-26.73,0.06,-0.68,0.75,0
-5.74,-24.84,-28.38,0.05,-0.70,0.77,0
-6.04,-26.25,-29.11,0.03,-0.71,0.77,0
-5.55,-27.22,-30.15,0.02,-0.72,0.78,0
-5.19,-27.10,-31.74,0.03,-0.72,0.78,0
-5.43,-27.34,-32.90,0.03,-0.73,0.75,0
-4.94,-27.28,-33.63,0.02,-0.73,0.76,0
-5.19,-26.25,-34.00,0.01,-0.75,0.79,0
-4.82,-24.78,-33.81,0.01,-0.72,0.76,0
-3.54,-23.99,-33.81,0.01,-0.71,0.76,0
-0.18,-22.40,-34.06,0.01,-0.74,0.77,0
3.11,-20.87,-33.45,0.01,-0.75,0.75,0
4.52,-19.71,-31.80,0.02,-0.75,0.75,0
6.10,-18.13,-30.21,0.02,-0.74,0.77,0
8.54,-17.03,-29.11,0.03,-0.72,0.75,0
9.40,-16.48,-28.02,0.03,-0.72,0.72,0
9.77,-15.81,-26.43,0.03,-0.72,0.71,0
13.37,-15.87,-24.48,0.04,-0.72,0.69,0
16.85,-17.21,-22.64,0.02,-0.73,0.69,0
17.21,-16.66,-20.26,-0.02,-0.78,0.74,0
17.46,-12.82,-15.81,-0.02,-0.82,0.78,0
18.37,-11.29,-10.99,-0.01,-0.78,0.80,0
18.55,-12.15,-8.61,0.01,-0.74,0.80,0
18.86,-11.23,-7.93,0.02,-0.71,0.80,0
20.39,-10.38,-6.71,0.03,-0.68,0.77,0
21.30,-10.31,-5.19,0.04,-0.65,0.75,0
21.36,-9.83,-3.72,0.06,-0.64,0.74,0
21.91,-9.46,-2.14,0.06,-0.64,0.74,0
22.09,-9.34,-0.37,0.05,-0.64,0.76,0
23.19,-9.16,1.65,0.04,-0.63,0.77,0
21.85,-9.03,3.23,0.02,-0.65,0.77,0
15.81,-7.26,5.07,0.01,-0.71,0.80,0
9.77,-5.43,7.69,-0.00,-0.75,0.82,0
3.23,-4.09,10.13,-0.01,-0.76,0.84,0
-2.56,-3.42,11.90,-0.01,-0.72,0.84,0
-5.86,-2.50,13.00,-0.01,-0.67,0.84,0
-6.41,-1.53,13.18,-0.02,-0.63,0.82,0
-3.91,-0.43,13.43,-0.02,-0.60,0.79,0
-1.34,0.55,13.55,-0.02,-0.61,0.75,0
-0.55,1.65,13.98,-0.01,-0.65,0.74,0
-0.49,2.44,14.34,-0.01,-0.69,0.75,0
-2.26,3.23,14.77,-0.01,-0.71,0.78,0
-3.60,3.97,14.95,-0.02,-0.70,0.80,0
-4.03,4.27,14.53,-0.03,-0.68,0.80,0
-4.39,5.62,13.61,-0.03,-0.67,0.81,0
-3.85,7.32,13.12,-0.03,-0.68,0.77,0
-5.19,8.24,12.82,-0.03,-0.70,0.75,0
-8.73,9.52,12.88,-0.03,-0.72,0.74,0
-11.66,10.62,13.06,-0.04,-0.72,0.75,0
-13.06,10.99,12.82,-0.04,-0.68,0.75,0
-13.49,11.60,12.39,-0.04,-0.66,0.75,0
-12.21,12.57,11.72,-0.03,-0.66,0.74,0
-9.52,13.31,10.68,-0.03,-0.67,0.74,0
-8.91,13.92,9.95,-0.02,-0.71,0.75,0
-8.85,14.53,9.77,-0.02,-0.74,0.78,0
-10.19,15.56,9.70,-0.03,-0.77,0.82,0
-12.21,16.24,9.58,-0.04,-0.78,0.85,0
-13.49,17.21,9.09,-0.05,-0.79,0.89,0
-14.77,19.59,9.09,-0.05,-0.81,0.94,0
-13.61,22.03,9.83,-0.05,-0.81,0.96,0
-9.52,23.86,9.89,-0.04,-0.75,0.93,0
-1.16,22.83,8.91,-0.06,-0.67,0.84,0
0.85,23.19,7.69,-0.08,-0.66,0.79,0
-1.59,26.37,9.03,-0.07,-0.71,0.78,0
-2.69,28.44,11.17,-0.06,-0.73,0.78,0
-3.42,28.38,12.76,-0.06,-0.72,0.79,0
-4.03,28.81,13.79,-0.06,-0.70,0.79,0
-3.66,29.30,15.01,-0.04,-0.67,0.79,0
-2.01,29.30,15.44,-0.04,-0.64,0.79,0
-0.24,29.91,15.20,-0.02,-0.61,0.78,0
1.16,30.76,15.50,-0.01,-0.58,0.77,0
3.48,31.37,15.20,0.00,-0.56,0.75,0
4.46,30.82,14.53,0.02,-0.56,0.75,0
3.97,30.33,14.16,0.03,-0.57,0.74,0
5.43,29.42,13.85,0.03,-0.59,0.72,0
6.65,29.24,13.61,-0.09,-0.61,0.83,0
9.70,30.52,17.64,0.09,-0.58,0.64,0
-2.26,26.00,19.53,0.07,-0.62,0.73,0
-5.00,21.18,17.88,0.04,-0.62,0.71,0
-4.94,17.52,16.17,0.04,-0.63,0.69,0
-5.62,15.56,14.95,0.05,-0.60,0.73,0
-4.82,13.12,13.61,0.06,-0.60,0.75,0
-1.71,10.38,11.72,0.07,-0.59,0.79,0
3.54,7.81,8.73,0.06,-0.62,0.78,0
6.41,5.98,5.98,0.06,-0.65,0.81,0
8.79,4.21,3.85,0.05,-0.67,0.83,0
10.13,0.55,1.22,0.06,-0.61,0.83,0
15.75,-5.98,-1.53,0.01,-0.63,0.78,0
17.21,-10.07,-2.87,-0.02,-0.68,0.72,0
17.03,-9.46,-1.65,-0.03,-0.67,0.67,0
14.10,-5.80,1.10,-0.05,-0.67,0.68,0
8.73,-3.48,3.72,-0.04,-0.70,0.71,0
2.32,-2.08,5.62,-0.02,-0.73,0.72,0
-3.97,-2.75,6.35,0.00,-0.77,0.75,0
-8.67,-4.46,4.46,0.02,-0.76,0.77,0
-11.54,-3.97,2.75,0.03,-0.69,0.80,0
-13.12,-1.16,3.54,0.03,-0.66,0.82,0
-12.02,-1.22,1.65,0.03,-0.62,0.82,0
-7.75,-2.93,-2.14,0.00,-0.52,0.78,0
-4.03,-3.54,-2.44,-0.01,-0.48,0.71,0
-3.97,-1.77,1.40,-0.02,-0.48,0.67,0
-8.12,2.75,6.16,0.01,-0.49,0.64,0
-11.23,1.71,6.29,0.02,-0.51,0.58,0
-14.95,-0.73,2.08,0.06,-0.62,0.57,0
-25.21,-3.66,-2.38,0.10,-0.68,0.61,0
-37.11,-3.78,-3.97,0.12,-0.63,0.72,0
-41.50,-2.14,-5.86,0.13,-0.60,0.77,0
-38.15,0.12,-7.51,0.12,-0.64,0.82,0
-36.25,4.76,-7.20,0.12,-0.66,0.89,0
-34.06,7.93,-6.71,0.13,-0.65,0.87,0
-34.91,6.53,-6.96,0.12,-0.64,0.78,0
-38.51,4.88,-7.87,0.07,-0.59,0.77,0
-39.25,5.31,-10.56,0.04,-0.48,0.73,0
-38.57,4.21,-13.18,0.03,-0.44,0.69,0
-35.58,3.23,-15.56,0.03,-0.45,0.68,0
-33.57,3.17,-18.31,0.03,-0.52,0.72,0
-33.75,4.70,-19.78,0.02,-0.50,0.79,0
