gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,eating
-5.55,-21.61,4.64,0.88,-0.04,-0.48,0
-3.48,-19.90,1.46,0.89,-0.03,-0.48,0
-2.14,-18.86,-1.65,0.90,-0.02,-0.48,0
-1.89,-17.46,-3.05,0.89,-0.02,-0.48,0
-1.46,-15.87,-4.03,0.90,-0.02,-0.48,0
-0.79,-15.32,-4.82,0.92,-0.01,-0.47,0
-1.28,-15.81,-6.16,0.93,-0.01,-0.46,0
-1.95,-16.72,-8.24,0.94,-0.01,-0.45,0
-2.01,-18.68,-10.19,0.95,-0.01,-0.44,0
-1.28,-21.67,-11.90,0.95,-0.01,-0.44,0
-0.12,-24.84,-13.31,0.95,-0.01,-0.44,0
1.10,-28.26,-13.43,0.93,-0.00,-0.44,0
2.50,-30.94,-10.68,0.93,-0.00,-0.44,0
4.15,-31.86,-7.45,0.92,-0.00,-0.44,0
7.02,-31.13,-5.98,0.91,0.00,-0.44,0
14.10,-30.70,-6.35,0.92,-0.01,-0.43,0
18.31,-30.64,-8.18,0.94,-0.00,-0.46,0
24.48,-30.94,-13.98,0.92,-0.08,-0.42,0
19.17,-28.69,-11.41,0.94,-0.03,-0.42,0
22.09,-31.86,-16.60,0.94,-0.02,-0.38,0
28.93,-37.17,-22.64,0.94,0.01,-0.37,0
38.64,-42.05,-29.60,0.94,-0.01,-0.33,0
44.01,-43.58,-35.89,0.92,-0.09,-0.34,0
45.17,-44.37,-32.71,0.88,-0.11,-0.34,0
42.30,-42.79,-25.82,0.87,-0.08,-0.35,0
41.32,-39.49,-24.72,0.92,-0.04,-0.33,0
42.85,-36.87,-25.39,0.89,-0.07,-0.35,0
41.69,-34.06,-21.06,0.85,-0.11,-0.36,0
37.23,-28.75,-14.77,0.84,-0.13,-0.37,0
29.60,-21.18,-10.62,0.85,-0.11,-0.37,0
23.86,-12.88,-8.36,0.82,-0.11,-0.34,0
20.57,-1.89,-7.20,0.87,-0.12,-0.35,0
19.10,5.80,-7.20,0.89,-0.13,-0.32,0
16.72,10.68,-7.57,0.89,-0.14,-0.31,0
14.59,12.76,-9.52,0.91,-0.13,-0.30,0
14.40,12.21,-12.15,0.91,-0.13,-0.30,0
15.08,10.74,-13.43,0.87,-0.14,-0.32,0
14.89,10.38,-13.06,0.84,-0.14,-0.32,0
13.85,12.51,-9.52,0.83,-0.12,-0.32,0
15.38,13.49,-3.66,0.84,-0.12,-0.32,0
15.50,16.17,1.77,0.83,-0.14,-0.34,0
13.31,21.00,5.86,0.85,-0.12,-0.35,0
11.11,25.88,5.43,0.88,-0.11,-0.35,0
9.77,28.32,3.97,0.87,-0.07,-0.36,0
9.28,31.37,2.26,0.92,-0.06,-0.36,0
13.00,36.13,5.37,0.83,-0.06,-0.37,0
18.80,36.01,7.45,0.88,-0.10,-0.38,0
21.12,31.86,5.55,0.92,-0.09,-0.39,0
22.89,22.58,5.43,0.91,-0.06,-0.37,0
27.16,13.24,6.90,0.89,-0.05,-0.38,0
31.86,6.65,7.02,0.89,-0.07,-0.42,0
32.35,2.20,5.49,0.91,-0.08,-0.43,0
30.40,-1.34,5.13,0.91,-0.07,-0.42,0
27.53,-4.03,5.74,0.89,-0.06,-0.44,0
23.80,-4.94,7.75,0.89,-0.08,-0.47,0
17.76,-3.42,11.17,0.90,-0.09,-0.49,0
10.13,-0.61,13.55,0.92,-0.10,-0.50,0
1.89,1.04,15.01,0.92,-0.10,-0.50,0
-5.62,1.46,14.47,0.91,-0.08,-0.49,0
-10.68,1.83,12.57,0.88,-0.05,-0.47,0
-11.54,1.28,11.78,0.88,-0.05,-0.45,0
-10.25,-0.31,13.00,0.88,-0.05,-0.43,0
-8.79,-2.26,14.28,0.87,-0.05,-0.43,0
-7.32,-4.27,14.71,0.87,-0.05,-0.42,0
-5.55,-7.14,15.01,0.87,-0.04,-0.42,0
-2.99,-11.11,16.30,0.87,-0.06,-0.43,0
-0.98,-16.42,18.01,0.87,-0.07,-0.42,0
-0.37,-22.40,18.25,0.86,-0.06,-0.42,0
-1.89,-26.73,19.41,0.85,-0.04,-0.44,0
-4.09,-28.50,21.30,0.86,-0.04,-0.43,0
-6.65,-27.95,21.42,0.87,-0.04,-0.42,0
-9.89,-25.76,20.81,0.88,-0.04,-0.39,0
-11.60,-23.68,20.57,0.88,-0.04,-0.37,0
-11.23,-23.38,20.81,0.88,-0.05,-0.34,0
-10.38,-22.95,21.79,0.88,-0.04,-0.33,0
-8.97,-22.46,22.09,0.88,-0.02,-0.32,0
-5.37,-22.64,19.84,0.89,-0.04,-0.32,0
-0.49,-22.77,15.69,0.88,-0.00,-0.31,0
8.06,-25.33,7.81,0.84,0.04,-0.32,0
17.88,-30.58,-0.06,0.79,-0.03,-0.27,0
28.75,-25.88,-0.61,0.73,-0.08,-0.28,0
41.08,-27.47,1.22,0.79,-0.14,-0.23,0
45.17,-25.51,10.13,0.77,-0.15,-0.23,0
46.94,-29.79,15.38,0.75,-0.16,-0.27,0
44.62,-36.38,19.41,0.76,-0.15,-0.27,0
40.77,-38.39,27.28,0.77,-0.07,-0.26,0
38.51,-38.15,34.67,0.80,-0.04,-0.22,0
39.86,-36.62,36.74,0.83,-0.02,-0.19,0
42.54,-32.78,34.06,0.87,0.02,-0.16,0
45.90,-28.44,30.76,0.88,0.06,-0.16,0
50.84,-26.49,28.63,0.91,0.07,-0.16,0
55.60,-27.34,28.69,0.92,0.07,-0.18,0
56.82,-28.81,30.94,0.91,0.08,-0.19,0
55.18,-28.44,32.84,0.94,0.09,-0.23,0
54.57,-31.56,32.53,0.95,0.06,-0.24,0
47.30,-34.18,37.90,0.96,0.11,-0.27,0
34.12,-33.94,44.13,0.97,0.15,-0.27,0
25.15,-31.43,46.63,1.00,0.17,-0.27,0
15.56,-25.51,47.42,1.03,0.18,-0.27,0
5.19,-19.17,45.53,1.07,0.22,-0.24,0
-1.16,-14.10,41.02,1.11,0.25,-0.22,0
-5.07,-12.08,36.32,1.09,0.30,-0.21,0
-2.75,-14.95,32.47,1.11,0.31,-0.20,0
0.00,-16.54,31.49,1.13,0.31,-0.22,0
-0.06,-18.01,30.64,1.12,0.31,-0.23,0
-1.40,-20.08,29.42,1.10,0.31,-0.23,0
-3.11,-20.08,28.69,1.08,0.32,-0.24,0
-3.30,-17.64,26.25,1.09,0.32,-0.24,0
-4.09,-15.81,22.58,1.06,0.31,-0.23,0
-8.73,-10.93,21.30,1.04,0.31,-0.25,0
-13.31,-4.52,18.74,1.09,0.33,-0.23,0
-16.72,-1.34,14.22,1.09,0.31,-0.22,0
-19.53,1.46,11.29,1.08,0.31,-0.21,0
-21.67,6.65,6.47,1.04,0.29,-0.20,0
-19.96,9.83,3.60,1.06,0.30,-0.18,0
-17.64,7.75,1.16,1.07,0.31,-0.16,0
-16.05,4.09,0.18,1.08,0.31,-0.15,0
-8.97,-2.62,-4.58,1.06,0.28,-0.15,0
-1.89,-10.13,-8.73,1.05,0.26,-0.16,0
1.28,-17.70,-11.66,1.02,0.23,-0.16,0
2.99,-22.09,-13.24,1.00,0.20,-0.17,0
3.72,-24.41,-15.38,1.00,0.18,-0.19,0
0.49,-24.72,-17.64,1.00,0.18,-0.20,0
-3.42,-24.35,-19.47,0.99,0.19,-0.20,0
-5.13,-22.22,-19.90,1.00,0.17,-0.18,0
-7.32,-17.82,-21.67,0.99,0.16,-0.16,0
-7.93,-15.44,-25.57,0.97,0.17,-0.15,0
-5.37,-16.17,-27.65,0.95,0.16,-0.14,0
-2.32,-17.15,-27.95,0.95,0.14,-0.13,0
-1.10,-18.01,-27.22,0.96,0.12,-0.12,0
-1.77,-18.25,-26.37,0.91,0.11,-0.14,0
-2.69,-17.15,-23.86,0.88,0.11,-0.16,0
-3.23,-11.23,-22.71,0.89,0.08,-0.15,0
-5.74,-2.87,-22.34,0.91,0.09,-0.15,0
-7.14,3.85,-23.86,0.93,0.12,-0.14,0
-4.52,7.14,-26.49,0.94,0.12,-0.14,0
-1.04,8.00,-28.02,0.95,0.12,-0.12,0
1.40,6.29,-26.98,0.95,0.11,-0.12,0
3.36,2.20,-24.29,0.95,0.10,-0.13,0
4.64,-2.44,-21.06,0.96,0.09,-0.14,0
5.55,-5.31,-18.68,0.95,0.08,-0.14,0
5.80,-4.21,-17.15,0.96,0.09,-0.15,0
4.70,4.09,-19.23,0.98,0.09,-0.15,0
3.48,15.93,-26.79,1.02,0.09,-0.14,0
1.16,26.43,-35.22,1.02,0.08,-0.12,0
0.98,32.17,-40.47,1.03,0.11,-0.12,0
1.28,32.04,-42.36,1.00,0.12,-0.13,0
3.78,27.95,-38.76,0.99,0.14,-0.13,0
6.65,19.71,-32.59,0.97,0.10,-0.15,0
8.67,13.37,-25.27,0.97,0.08,-0.16,0
10.13,9.40,-20.75,0.93,0.04,-0.17,0
10.13,8.79,-18.55,0.93,0.03,-0.16,0
11.23,10.01,-17.09,0.95,0.04,-0.15,0
15.26,9.64,-20.45,0.97,0.02,-0.14,0
19.04,6.59,-22.58,0.98,0.02,-0.16,0
22.22,-0.24,-20.69,0.98,0.04,-0.20,0
24.90,-7.08,-19.10,0.98,0.03,-0.22,0
25.02,-10.93,-18.31,0.96,0.01,-0.24,0
22.89,-13.85,-18.31,0.95,0.01,-0.26,0
21.24,-14.71,-18.19,0.96,0.00,-0.27,0
15.87,-15.08,-18.80,0.94,-0.02,-0.27,0
9.16,-14.47,-21.97,0.95,-0.04,-0.26,0
3.05,-13.73,-26.55,0.95,-0.04,-0.24,0
-1.53,-14.34,-29.36,0.94,-0.01,-0.23,0
-5.19,-14.95,-30.21,0.96,-0.02,-0.21,0
-6.29,-14.83,-30.88,0.99,-0.02,-0.18,0
-6.53,-11.84,-33.75,1.00,-0.03,-0.18,0
-7.45,-8.42,-38.64,1.00,-0.00,-0.18,0
-6.90,-8.42,-42.05,0.98,-0.03,-0.18,0
-7.32,-9.64,-39.37,0.96,-0.04,-0.19,0
-9.34,-11.05,-34.00,0.93,-0.06,-0.19,0
-12.08,-11.11,-27.53,0.88,-0.07,-0.18,0
-13.73,-8.79,-19.10,0.85,-0.05,-0.17,0
-12.63,-3.72,-9.77,0.83,-0.05,-0.16,0
-8.61,2.69,-1.89,0.85,-0.07,-0.15,0
-6.53,8.24,5.37,0.86,-0.09,-0.13,0
-6.04,11.54,12.45,0.88,-0.09,-0.14,0
-6.41,12.15,18.86,0.88,-0.09,-0.15,0
-8.30,13.12,24.29,0.88,-0.08,-0.16,0
-9.09,14.71,27.65,0.89,-0.10,-0.17,0
-12.63,16.91,31.13,0.88,-0.10,-0.20,0
-17.09,18.01,34.06,0.86,-0.09,-0.21,0
-20.45,19.47,36.38,0.82,-0.10,-0.22,0
-24.29,23.74,38.94,0.83,-0.11,-0.21,0
-27.89,30.09,39.18,0.87,-0.08,-0.17,0
-29.05,37.54,34.42,0.93,-0.03,-0.13,0
-26.31,42.60,28.69,0.95,0.01,-0.12,0
-20.32,43.46,25.51,0.93,0.03,-0.13,0
-14.53,41.20,27.28,0.96,0.02,-0.16,0
-12.33,36.19,31.31,0.98,-0.00,-0.18,0
-12.76,30.88,33.14,0.99,-0.02,-0.22,0
-16.36,27.53,30.58,0.99,-0.04,-0.26,0
-23.50,26.79,26.37,0.98,-0.03,-0.28,0
-30.88,25.94,22.40,0.99,0.01,-0.27,0
-34.36,24.96,19.04,1.00,0.07,-0.24,0
-31.07,23.74,14.95,1.04,0.11,-0.22,0
-22.46,21.85,8.73,1.09,0.15,-0.18,1
-10.19,18.19,-0.24,1.12,0.16,-0.18,1
1.40,12.33,-8.00,1.10,0.14,-0.25,1
6.16,7.39,-13.43,1.18,0.07,-0.27,1
1.77,0.31,-22.95,1.15,0.06,-0.30,1
-6.23,-3.78,-32.23,1.08,0.05,-0.32,1
-14.59,-3.23,-36.44,1.03,0.03,-0.28,1
-20.57,0.61,-34.55,1.04,0.06,-0.24,1
-21.61,5.80,-25.82,1.01,0.06,-0.22,1
-18.49,15.20,-15.26,1.08,0.06,-0.23,1
-15.81,22.16,-9.16,1.12,0.10,-0.22,1
-14.16,25.63,-4.58,1.19,0.16,-0.23,1
-10.56,28.87,-1.16,1.24,0.18,-0.20,1
-6.84,30.33,-0.06,1.30,0.20,-0.18,1
-4.33,29.66,-3.11,1.38,0.21,-0.17,1
-3.11,27.77,-9.89,1.43,0.21,-0.19,1
-4.52,26.73,-20.69,1.45,0.20,-0.19,1
-7.69,27.95,-33.39,1.45,0.18,-0.18,1
-10.80,29.66,-45.10,1.45,0.18,-0.17,1
-13.37,30.82,-54.20,1.44,0.20,-0.17,1
-13.61,34.18,-61.83,1.41,0.18,-0.16,1
-12.15,39.86,-68.42,1.39,0.17,-0.15,1
-11.17,45.53,-73.00,1.41,0.17,-0.11,1
-7.81,48.10,-78.74,1.42,0.14,-0.08,1
-2.32,46.94,-87.65,1.39,0.14,-0.04,1
5.13,41.63,-95.58,1.35,0.13,-0.00,1
14.77,35.03,-99.49,1.31,0.09,0.02,1
24.29,30.76,-103.58,1.26,0.06,0.02,1
30.21,30.70,-109.86,1.24,0.05,0.02,1
34.67,30.21,-114.44,1.18,0.05,-0.02,1
40.89,34.61,-117.19,1.14,0.00,-0.07,1
43.03,40.47,-121.28,1.10,-0.02,-0.13,1
43.27,46.88,-124.88,1.06,-0.03,-0.15,1
44.07,49.56,-126.46,1.04,-0.05,-0.18,1
45.10,49.93,-126.28,1.02,-0.07,-0.23,1
46.14,49.38,-127.01,0.97,-0.11,-0.29,1
46.94,50.60,-129.58,0.93,-0.14,-0.33,1
46.69,52.86,-131.41,0.88,-0.17,-0.39,1
45.47,54.50,-131.10,0.85,-0.19,-0.45,1
43.03,57.56,-130.43,0.82,-0.20,-0.47,1
40.71,60.73,-131.16,0.82,-0.21,-0.45,1
42.36,60.79,-133.00,0.82,-0.20,-0.43,1
47.61,56.03,-135.25,0.81,-0.21,-0.44,1
53.83,47.73,-138.49,0.80,-0.22,-0.45,1
59.75,37.11,-141.24,0.76,-0.22,-0.47,1
65.31,26.00,-142.58,0.72,-0.27,-0.51,1
68.48,17.64,-143.55,0.66,-0.30,-0.56,1
68.30,14.83,-145.14,0.60,-0.37,-0.63,1
61.22,18.07,-146.97,0.52,-0.36,-0.66,1
53.53,25.94,-146.73,0.48,-0.38,-0.66,1
45.59,36.80,-144.41,0.47,-0.39,-0.64,1
39.86,45.65,-140.75,0.46,-0.37,-0.60,1
39.06,48.10,-137.57,0.45,-0.36,-0.59,1
40.53,47.24,-134.46,0.47,-0.34,-0.60,1
43.46,42.05,-131.41,0.46,-0.35,-0.60,1
47.36,35.22,-128.97,0.45,-0.39,-0.62,1
49.93,28.63,-128.23,0.43,-0.41,-0.64,1
49.99,21.97,-127.93,0.42,-0.43,-0.67,1
47.55,16.05,-127.20,0.41,-0.43,-0.68,1
44.86,11.72,-127.50,0.38,-0.44,-0.69,1
41.81,11.54,-129.64,0.37,-0.44,-0.69,1
39.06,15.20,-132.93,0.37,-0.39,-0.66,1
40.34,19.10,-132.87,0.33,-0.35,-0.65,1
44.80,23.99,-128.91,0.28,-0.40,-0.67,1
46.08,30.33,-121.28,0.28,-0.42,-0.65,1
44.62,36.07,-112.98,0.31,-0.42,-0.65,1
44.56,37.41,-107.73,0.34,-0.43,-0.67,1
43.03,35.22,-107.36,0.34,-0.43,-0.66,1
42.85,30.27,-108.40,0.35,-0.40,-0.63,1
47.67,21.36,-108.70,0.35,-0.37,-0.62,1
56.03,11.05,-109.13,0.33,-0.40,-0.67,1
60.24,4.76,-110.60,0.30,-0.42,-0.73,1
57.92,3.91,-113.71,0.26,-0.40,-0.75,1
54.75,6.77,-115.66,0.20,-0.41,-0.78,1
52.00,13.49,-112.98,0.17,-0.44,-0.78,1
48.03,21.48,-106.14,0.16,-0.46,-0.76,1
45.96,26.06,-97.29,0.18,-0.46,-0.74,1
47.49,24.05,-90.45,0.20,-0.47,-0.77,1
48.58,16.66,-87.71,0.18,-0.47,-0.78,1
49.44,9.77,-85.14,0.14,-0.50,-0.80,1
47.55,6.29,-80.99,0.10,-0.51,-0.79,1
45.47,5.49,-77.33,0.09,-0.53,-0.78,1
43.27,3.78,-74.71,0.08,-0.53,-0.79,1
39.61,1.16,-74.65,0.06,-0.52,-0.79,1
36.80,-2.14,-75.38,0.02,-0.54,-0.80,1
34.55,-5.00,-73.61,-0.03,-0.56,-0.79,1
32.84,-6.71,-65.55,-0.07,-0.58,-0.76,1
32.96,-7.20,-53.47,-0.08,-0.60,-0.74,1
34.06,-5.80,-41.63,-0.08,-0.62,-0.75,1
34.18,-3.66,-33.20,-0.05,-0.61,-0.77,1
31.31,-2.50,-28.75,-0.01,-0.65,-0.80,1
24.11,-3.60,-26.49,-0.01,-0.65,-0.85,1
14.47,-6.47,-28.44,-0.01,-0.64,-0.86,1
6.04,-9.22,-33.08,-0.04,-0.63,-0.87,1
-1.28,-8.48,-39.55,-0.08,-0.62,-0.84,1
-3.60,-6.71,-46.02,-0.19,-0.62,-0.78,1
1.71,-8.24,-45.65,-0.29,-0.68,-0.76,1
10.44,-10.44,-36.19,-0.41,-0.77,-0.80,1
13.85,-7.75,-24.90,-0.37,-0.81,-0.81,1
13.31,-1.10,-17.33,-0.27,-0.79,-0.80,1
11.66,1.83,-12.15,-0.22,-0.76,-0.80,1
10.38,-1.46,-7.39,-0.13,-0.73,-0.79,1
11.05,-8.79,-3.97,-0.02,-0.70,-0.79,1
12.21,-16.05,-2.32,0.07,-0.66,-0.81,1
11.11,-20.81,-2.81,0.15,-0.63,-0.82,1
7.81,-21.97,-4.46,0.20,-0.61,-0.83,1
3.30,-18.86,-5.86,0.23,-0.61,-0.83,1
-2.26,-11.11,-6.53,0.28,-0.57,-0.84,1
-6.65,-4.33,-6.90,0.31,-0.56,-0.83,1
-10.19,2.08,-7.75,0.31,-0.56,-0.83,1
-13.00,8.30,-9.28,0.29,-0.58,-0.83,1
-14.34,12.15,-9.77,0.26,-0.59,-0.80,1
-13.61,13.92,-8.24,0.19,-0.62,-0.78,1
-10.38,13.43,-6.04,0.13,-0.66,-0.77,1
-5.80,11.54,-3.23,0.07,-0.68,-0.76,1
-0.18,9.22,-0.12,0.05,-0.69,-0.76,1
4.33,7.45,0.24,0.07,-0.70,-0.76,1
6.90,5.31,-0.85,0.08,-0.69,-0.77,1
6.59,4.09,-0.92,0.09,-0.67,-0.78,1
5.25,5.00,-0.79,0.11,-0.67,-0.79,1
2.26,7.75,-0.61,0.13,-0.67,-0.79,1
-1.40,11.90,-0.85,0.15,-0.64,-0.79,1
-4.82,15.50,-0.85,0.16,-0.62,-0.79,0
-6.90,18.19,-0.24,0.17,-0.63,-0.79,0
-9.58,19.96,0.61,0.18,-0.64,-0.79,0
-13.06,20.02,1.16,0.17,-0.62,-0.77,0
-13.37,18.80,1.40,0.16,-0.62,-0.76,0
-10.80,16.36,1.83,0.16,-0.63,-0.75,0
-7.75,12.57,3.11,0.14,-0.62,-0.76,0
-5.74,7.75,4.64,0.13,-0.65,-0.77,0
-3.60,4.70,4.64,0.12,-0.67,-0.80,0
-5.62,2.32,3.72,0.13,-0.67,-0.81,0
-8.36,-0.24,0.85,0.12,-0.68,-0.82,0
-11.66,-1.22,-1.65,0.10,-0.68,-0.81,0
-15.26,-1.40,-3.23,0.08,-0.68,-0.81,0
-19.23,-0.18,-3.42,0.07,-0.65,-0.80,0
-20.20,-0.18,-2.32,0.05,-0.63,-0.78,0
-17.33,0.00,1.16,0.04,-0.64,-0.76,0
-14.22,-0.06,5.86,0.04,-0.63,-0.74,0
-10.07,-1.16,10.74,0.04,-0.63,-0.75,0
-5.37,-2.01,15.50,0.04,-0.64,-0.77,0
-2.93,-2.32,19.04,0.04,-0.65,-0.81,0
-3.48,-1.71,21.85,0.05,-0.65,-0.82,0
-4.58,-1.83,23.86,0.03,-0.67,-0.85,0
-6.41,-2.14,26.79,0.04,-0.69,-0.85,0
-8.06,-1.89,28.20,0.06,-0.71,-0.85,0
-10.07,-2.62,29.24,0.03,-0.72,-0.88,0
-13.24,-7.02,34.36,0.01,-0.72,-0.86,0
-16.72,-5.86,40.22,0.04,-0.74,-0.87,0
-22.34,-4.03,46.02,0.02,-0.71,-0.88,0
-26.86,-4.64,51.21,0.02,-0.70,-0.85,0
-29.91,-3.66,55.73,0.04,-0.69,-0.82,0
-31.49,0.18,57.92,0.04,-0.67,-0.80,0
-31.68,4.09,59.20,0.05,-0.67,-0.83,0
-32.96,7.02,61.10,0.06,-0.65,-0.87,0
-35.40,6.29,61.83,0.06,-0.66,-0.90,0
-40.16,5.19,63.90,0.05,-0.67,-0.93,0
-48.40,4.88,67.32,0.04,-0.66,-0.94,0
-57.56,5.86,70.13,0.05,-0.66,-0.95,0
-65.43,8.00,73.30,0.06,-0.66,-0.95,0
-73.12,10.31,77.51,0.06,-0.65,-0.94,0
-81.05,13.00,83.74,0.08,-0.67,-0.93,0
-90.39,13.92,90.45,0.10,-0.66,-0.90,0
-99.12,13.85,96.19,0.11,-0.64,-0.84,0
-104.25,12.88,100.71,0.11,-0.60,-0.77,0
-105.16,10.56,105.47,0.11,-0.57,-0.71,0
-103.03,7.39,111.02,0.13,-0.58,-0.68,0
-100.40,3.91,116.76,0.15,-0.58,-0.65,0
-98.75,-0.67,120.85,0.18,-0.57,-0.63,0
-97.17,-5.68,124.08,0.18,-0.55,-0.61,0
-94.12,-9.52,126.77,0.18,-0.55,-0.60,0
-90.27,-12.15,129.64,0.21,-0.57,-0.58,0
-88.62,-13.55,133.12,0.26,-0.59,-0.55,0
-87.77,-17.15,136.05,0.27,-0.60,-0.50,0
-85.51,-19.90,137.33,0.30,-0.60,-0.47,0
-82.46,-22.64,137.70,0.32,-0.60,-0.45,0
-80.20,-25.76,136.90,0.33,-0.61,-0.42,0
-80.20,-26.92,136.35,0.33,-0.61,-0.40,0
-80.57,-25.27,135.62,0.34,-0.60,-0.39,0
-79.59,-22.28,135.19,0.36,-0.59,-0.37,0
-78.12,-19.35,134.77,0.39,-0.59,-0.34,0
-76.29,-17.15,135.19,0.40,-0.58,-0.33,0
-74.46,-13.98,137.15,0.41,-0.57,-0.34,0
-72.39,-9.95,140.38,0.45,-0.60,-0.33,0
-71.11,-5.31,145.20,0.47,-0.61,-0.31,0
-69.46,-1.65,149.84,0.52,-0.60,-0.30,0
-66.59,-1.16,153.44,0.53,-0.60,-0.30,0
-63.96,-0.92,155.82,0.54,-0.59,-0.30,0
-61.46,0.31,156.92,0.55,-0.58,-0.28,0
-59.02,1.95,157.53,0.56,-0.55,-0.27,0
-57.56,3.36,157.96,0.57,-0.52,-0.27,0
-56.46,5.07,158.81,0.59,-0.49,-0.26,0
-54.20,7.26,159.97,0.63,-0.46,-0.24,0
-51.45,10.44,160.89,0.66,-0.40,-0.23,0
-47.79,15.87,162.35,0.70,-0.36,-0.23,0
-44.25,21.42,164.06,0.75,-0.32,-0.23,0
-41.32,25.63,165.10,0.79,-0.28,-0.22,0
-36.62,28.08,165.22,0.82,-0.27,-0.21,0
-32.47,28.20,163.27,0.86,-0.27,-0.20,0
-29.54,25.33,158.33,0.88,-0.26,-0.19,0
-26.00,20.45,151.00,0.89,-0.26,-0.19,0
-21.55,14.47,141.72,0.90,-0.25,-0.21,0
-18.07,7.45,132.57,0.88,-0.22,-0.24,0
-16.11,0.67,127.56,0.85,-0.19,-0.28,0
-15.99,-0.85,125.00,0.82,-0.15,-0.30,0
-18.43,5.37,126.40,0.82,-0.08,-0.34,0
-24.29,16.78,130.62,0.84,-0.02,-0.34,0
-28.32,28.69,135.56,0.89,0.00,-0.34,0
-31.13,39.55,139.10,0.93,-0.01,-0.32,0
-34.18,47.12,138.37,0.97,-0.03,-0.30,0
-37.05,50.29,132.51,1.01,-0.03,-0.28,0
-37.41,49.13,122.92,1.04,-0.03,-0.24,0
-33.33,42.60,111.94,1.06,-0.02,-0.22,0
-25.51,31.07,101.87,1.04,-0.00,-0.20,0
-13.92,16.91,95.34,1.03,0.02,-0.20,0
-0.18,2.87,91.86,1.03,0.02,-0.21,0
14.83,-8.42,90.39,1.01,0.02,-0.23,0
29.05,-16.60,89.66,1.00,0.02,-0.25,0
40.77,-19.71,89.60,0.98,0.05,-0.28,0
49.62,-17.52,90.64,0.96,0.07,-0.33,0
53.96,-12.33,93.99,0.96,0.07,-0.37,0
52.61,-6.16,96.07,0.98,0.07,-0.40,0
46.94,0.06,94.36,0.99,0.08,-0.42,0
39.86,5.92,89.97,1.00,0.09,-0.43,0
33.08,10.31,84.78,1.00,0.10,-0.43,0
26.61,12.45,80.87,0.99,0.13,-0.41,0
23.99,11.05,78.19,1.00,0.15,-0.38,0
25.51,6.16,76.90,0.99,0.19,-0.35,0
32.04,-1.10,76.90,0.99,0.22,-0.32,0
41.87,-9.89,78.12,1.00,0.25,-0.29,0
54.38,-22.22,79.71,0.98,0.30,-0.30,0
68.42,-34.55,82.15,0.98,0.31,-0.34,0
78.98,-41.38,85.51,0.98,0.32,-0.37,0
83.74,-44.37,88.13,0.99,0.35,-0.42,0
83.01,-44.31,88.99,1.03,0.35,-0.46,0
77.45,-42.30,85.75,1.07,0.34,-0.46,0
68.48,-40.34,77.51,1.08,0.34,-0.45,0
58.17,-38.88,67.69,1.08,0.33,-0.44,0
47.24,-36.38,58.04,1.06,0.32,-0.42,0
36.68,-33.26,49.68,1.03,0.32,-0.39,0
27.53,-30.33,44.86,1.00,0.32,-0.37,0
19.96,-27.40,42.66,0.98,0.32,-0.34,0
14.22,-24.78,41.08,0.96,0.36,-0.32,0
10.56,-21.06,41.26,0.93,0.38,-0.31,0
7.14,-15.14,42.60,0.94,0.38,-0.31,0
2.69,-8.06,43.03,0.94,0.40,-0.31,0
-1.22,-2.20,42.66,0.95,0.42,-0.31,0
-3.66,3.05,42.42,0.96,0.41,-0.32,0
-6.29,7.26,40.83,0.97,0.39,-0.30,0
-8.42,8.73,37.60,0.98,0.41,-0.29,0
-8.30,8.12,34.55,0.98,0.42,-0.27,0
-5.19,5.86,31.86,0.98,0.40,-0.26,0
-1.34,3.66,28.99,0.98,0.39,-0.26,0
1.83,1.10,26.67,0.97,0.38,-0.27,0
5.25,-1.71,25.33,0.95,0.36,-0.28,0
8.18,-3.97,24.41,0.93,0.34,-0.29,0
10.38,-6.16,23.99,0.91,0.32,-0.30,0
10.56,-8.06,23.74,0.90,0.30,-0.30,0
9.34,-9.16,23.19,0.87,0.30,-0.30,0
7.63,-10.93,22.16,0.85,0.30,-0.29,0
5.92,-12.70,22.40,0.81,0.35,-0.30,0
3.54,-12.02,25.82,0.80,0.38,-0.32,0
-0.18,-7.20,28.93,0.82,0.37,-0.32,0
-4.70,-1.53,29.11,0.85,0.36,-0.31,0
-8.67,3.17,26.18,0.88,0.37,-0.30,0
-11.23,5.43,22.22,0.90,0.38,-0.28,0
-11.05,1.95,18.43,0.99,0.45,-0.14,0
-1.22,-10.25,15.32,0.98,0.47,-0.12,0
12.15,-21.79,13.67,0.93,0.48,-0.17,0
18.49,-24.35,12.57,0.93,0.48,-0.20,0
20.08,-22.83,11.17,0.95,0.46,-0.24,0
18.92,-21.00,9.83,0.97,0.47,-0.27,0
15.44,-18.62,8.36,0.99,0.47,-0.28,0
11.23,-13.79,5.07,1.05,0.47,-0.27,0
5.37,-6.04,-1.71,1.09,0.48,-0.27,0
-4.15,4.76,-10.99,1.07,0.49,-0.27,0
-13.61,12.51,-18.92,1.03,0.47,-0.27,0
-18.74,12.63,-21.12,1.00,0.44,-0.26,0
-19.59,7.45,-20.32,0.97,0.40,-0.28,0
-18.43,1.34,-19.78,0.95,0.38,-0.28,0
-15.50,-3.66,-20.51,0.93,0.39,-0.26,0
-9.40,-8.97,-21.00,0.92,0.41,-0.25,0
-0.18,-16.72,-19.53,0.90,0.41,-0.25,0
