gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,eating
27.77,-10.80,-4.33,0.09,-0.86,-0.56,1
21.73,-11.60,-2.62,0.07,-0.88,-0.59,1
12.63,-6.84,-1.89,0.07,-0.88,-0.60,1
3.05,2.01,-1.77,0.07,-0.88,-0.59,1
-4.46,10.62,-1.59,0.09,-0.84,-0.55,1
-5.92,15.08,-1.40,0.11,-0.81,-0.51,1
-1.22,14.28,-2.01,0.13,-0.81,-0.49,1
6.96,8.97,-3.91,0.12,-0.82,-0.50,1
14.59,1.40,-5.80,0.14,-0.82,-0.54,1
19.53,-6.35,-7.87,0.14,-0.83,-0.58,1
20.81,-12.76,-11.47,0.11,-0.81,-0.61,1
19.41,-18.49,-12.63,0.07,-0.84,-0.67,1
13.00,-17.70,-11.11,0.04,-0.86,-0.70,1
1.59,-10.93,-8.85,0.04,-0.87,-0.69,1
-9.09,-3.78,-6.96,0.05,-0.86,-0.63,1
-14.71,-0.12,-6.10,0.08,-0.85,-0.57,1
-14.16,-1.59,-6.35,0.07,-0.83,-0.52,1
-8.36,-5.98,-7.45,0.07,-0.83,-0.50,1
-0.79,-8.97,-8.12,0.05,-0.83,-0.50,1
5.55,-10.56,-7.57,0.03,-0.85,-0.52,1
9.09,-9.64,-6.29,0.02,-0.86,-0.53,1
10.86,-8.24,-5.07,0.03,-0.86,-0.52,1
12.21,-8.24,-4.33,0.03,-0.89,-0.54,1
10.68,-9.09,-4.58,0.02,-0.90,-0.57,1
5.55,-8.30,-4.27,0.00,-0.90,-0.59,1
-0.49,-4.76,-2.69,-0.00,-0.90,-0.58,1
-5.19,1.16,-0.18,0.00,-0.90,-0.54,1
-7.02,6.47,1.53,0.02,-0.89,-0.50,1
-5.55,8.97,2.69,0.00,-0.87,-0.49,1
-2.14,9.58,6.47,-0.02,-0.87,-0.48,1
0.92,11.05,11.84,-0.02,-0.88,-0.48,1
4.88,14.71,16.60,-0.04,-0.89,-0.48,1
8.12,19.04,21.73,-0.06,-0.89,-0.50,1
8.54,23.93,28.93,-0.06,-0.90,-0.51,1
7.75,30.03,35.77,-0.04,-0.89,-0.50,1
9.28,35.52,41.20,-0.05,-0.85,-0.46,1
15.81,37.96,47.42,-0.06,-0.83,-0.43,1
26.67,38.45,55.60,-0.06,-0.83,-0.43,1
39.73,40.10,63.72,-0.05,-0.82,-0.43,1
53.28,42.24,69.70,-0.04,-0.80,-0.43,1
67.32,43.70,74.34,-0.02,-0.77,-0.43,1
82.21,44.62,78.55,-0.02,-0.75,-0.44,1
96.74,45.04,83.62,-0.01,-0.72,-0.47,1
110.41,43.70,89.11,-0.02,-0.70,-0.50,1
122.80,43.88,94.54,-0.02,-0.73,-0.56,1
129.09,47.36,101.56,0.00,-0.78,-0.65,1
125.85,50.54,108.76,0.06,-0.84,-0.74,1
114.75,54.57,111.27,0.10,-0.84,-0.78,1
102.97,60.42,107.97,0.12,-0.81,-0.79,1
94.36,66.47,100.89,0.14,-0.75,-0.78,1
90.09,71.90,94.54,0.15,-0.71,-0.78,1
87.83,73.24,90.15,0.14,-0.66,-0.80,1
86.06,72.14,88.81,0.12,-0.66,-0.84,1
81.91,73.06,88.26,0.12,-0.69,-0.89,1
71.90,77.21,86.98,0.14,-0.69,-0.92,1
58.17,79.90,86.55,0.16,-0.70,-0.94,1
43.64,77.94,87.10,0.22,-0.75,-0.94,1
28.81,69.95,83.68,0.29,-0.74,-0.95,1
17.52,55.91,75.81,0.32,-0.74,-0.95,1
9.89,38.15,64.82,0.32,-0.75,-0.95,1
4.39,20.39,52.61,0.31,-0.74,-0.95,1
-0.49,2.38,41.63,0.27,-0.73,-0.93,1
-3.23,-17.64,35.71,0.20,-0.76,-0.92,1
-7.69,-33.20,35.34,0.15,-0.83,-0.92,1
-16.72,-40.10,35.22,0.13,-0.86,-0.88,1
-26.98,-44.19,34.42,0.16,-0.86,-0.82,1
-33.26,-50.11,32.65,0.22,-0.86,-0.77,1
-34.97,-59.69,27.16,0.29,-0.87,-0.72,1
-33.20,-74.89,17.27,0.34,-0.85,-0.68,1
-26.43,-95.21,3.78,0.31,-0.81,-0.68,1
-18.68,-115.72,-7.02,0.26,-0.81,-0.70,1
-15.32,-129.88,-11.35,0.22,-0.85,-0.72,1
-16.97,-138.61,-12.88,0.21,-0.85,-0.72,1
-19.59,-147.64,-14.34,0.28,-0.87,-0.73,1
-23.74,-158.02,-19.90,0.40,-0.92,-0.70,1
-29.48,-176.21,-31.86,0.46,-0.86,-0.66,1
-30.03,-206.60,-46.26,0.45,-0.79,-0.63,1
-25.02,-237.43,-57.74,0.39,-0.73,-0.63,1
-18.49,-259.95,-64.82,0.30,-0.69,-0.63,1
-10.68,-272.22,-68.24,0.19,-0.60,-0.57,1
-0.73,-273.19,-60.30,0.19,-0.62,-0.52,1
9.16,-267.09,-44.37,0.14,-0.61,-0.55,1
15.99,-259.22,-34.06,0.17,-0.60,-0.53,1
23.19,-247.80,-28.08,0.28,-0.69,-0.50,1
23.38,-236.33,-20.87,0.37,-0.70,-0.44,1
21.73,-234.86,-14.89,0.40,-0.66,-0.42,1
22.52,-241.33,-7.81,0.47,-0.63,-0.39,1
26.79,-251.46,-1.04,0.54,-0.61,-0.30,1
37.48,-264.65,3.60,0.54,-0.59,-0.28,1
48.89,-278.99,8.85,0.47,-0.52,-0.37,1
55.91,-284.91,17.21,0.46,-0.52,-0.39,1
58.17,-280.82,28.69,0.50,-0.59,-0.38,1
53.22,-274.66,34.18,0.50,-0.59,-0.43,1
43.82,-262.94,30.27,0.56,-0.66,-0.42,1
27.10,-245.48,25.15,0.57,-0.68,-0.42,1
5.98,-226.99,20.87,0.56,-0.68,-0.37,1
-14.89,-207.09,20.39,0.60,-0.61,-0.24,1
-23.68,-191.65,25.09,0.63,-0.55,-0.11,1
-18.86,-185.36,32.17,0.72,-0.55,-0.01,1
-10.13,-190.55,38.33,0.78,-0.49,-0.01,1
-1.59,-205.75,42.66,0.79,-0.47,-0.07,1
3.78,-220.46,43.95,0.78,-0.55,-0.11,1
-2.38,-227.42,42.36,0.69,-0.55,-0.16,1
-14.10,-217.71,43.70,0.66,-0.56,-0.14,1
-28.50,-191.10,46.75,0.62,-0.50,-0.09,1
-37.72,-155.76,50.17,0.63,-0.51,-0.00,0
-44.74,-117.00,52.37,0.68,-0.49,0.10,0
-49.50,-83.80,52.80,0.73,-0.44,0.19,0
-49.56,-59.69,55.66,0.79,-0.41,0.22,0
-47.30,-46.94,59.63,0.82,-0.38,0.25,0
-42.48,-42.60,63.96,0.87,-0.34,0.24,0
-37.54,-47.97,62.93,0.88,-0.33,0.22,0
-31.56,-59.39,52.25,0.90,-0.37,0.20,0
-29.24,-67.08,39.86,0.86,-0.39,0.18,0
-29.60,-65.00,29.36,0.82,-0.42,0.16,0
-31.74,-52.55,20.69,0.82,-0.46,0.16,0
-37.35,-32.04,14.40,0.79,-0.45,0.15,0
-41.75,-7.20,10.99,0.79,-0.46,0.17,0
-44.80,17.64,10.74,0.82,-0.47,0.19,0
-49.68,38.02,13.06,0.82,-0.44,0.20,0
-52.92,50.96,18.25,0.82,-0.40,0.22,0
-51.27,55.54,25.94,0.85,-0.36,0.27,0
-44.43,49.13,36.93,0.88,-0.34,0.29,0
-35.28,34.18,47.12,0.90,-0.36,0.25,0
-27.47,15.87,52.19,0.93,-0.39,0.19,0
-23.86,-2.38,51.57,0.91,-0.43,0.12,0
-25.45,-12.76,47.30,0.87,-0.45,0.08,0
-29.54,-12.82,41.44,0.85,-0.47,0.06,0
-34.91,-3.78,36.25,0.84,-0.48,0.05,0
-40.95,11.23,31.43,0.84,-0.48,0.07,0
-47.24,26.49,26.92,0.84,-0.45,0.09,0
-51.76,37.84,23.74,0.85,-0.43,0.12,0
-53.96,44.80,22.95,0.84,-0.40,0.15,0
-53.28,46.02,24.48,0.85,-0.38,0.17,0
-49.87,40.47,27.34,0.86,-0.36,0.18,0
-45.47,28.20,30.15,0.87,-0.35,0.17,0
-40.34,12.88,32.35,0.87,-0.37,0.15,0
-38.02,-0.37,34.36,0.84,-0.38,0.13,0
-38.33,-6.41,36.68,0.82,-0.37,0.12,0
-40.16,-4.88,38.88,0.80,-0.35,0.13,0
-40.83,2.01,39.55,0.81,-0.34,0.16,0
-40.10,11.66,39.86,0.82,-0.32,0.18,0
-38.88,21.06,40.34,0.84,-0.29,0.20,0
-37.29,28.08,41.81,0.87,-0.25,0.23,0
-34.91,28.87,44.62,0.89,-0.22,0.24,0
-30.88,24.17,48.03,0.90,-0.23,0.23,0
-27.77,16.05,50.05,0.91,-0.23,0.20,0
-26.37,7.51,49.80,0.93,-0.25,0.17,0
-26.98,1.77,47.49,0.93,-0.25,0.16,0
-28.63,-0.43,43.82,0.92,-0.25,0.15,0
-30.52,2.38,40.34,0.91,-0.26,0.14,0
-33.51,9.40,37.48,0.89,-0.26,0.13,0
-36.50,18.86,34.97,0.89,-0.24,0.12,0
-39.31,29.24,33.45,0.90,-0.22,0.13,0
-41.20,38.70,32.84,0.92,-0.20,0.14,0
-41.93,45.35,32.78,0.94,-0.17,0.15,0
-41.26,47.67,33.39,0.98,-0.14,0.19,0
-38.33,43.52,34.97,1.01,-0.11,0.22,0
-32.17,31.37,36.80,1.01,-0.12,0.23,0
-25.82,18.07,39.12,0.99,-0.13,0.19,0
-23.01,8.91,41.50,0.96,-0.15,0.15,0
-23.62,5.68,43.33,0.93,-0.15,0.11,0
-26.06,8.73,44.68,0.92,-0.15,0.10,0
-27.77,16.11,44.98,0.94,-0.15,0.11,0
-28.08,24.35,43.95,0.95,-0.14,0.11,0
-28.32,31.25,42.30,0.97,-0.13,0.10,0
-28.75,35.34,41.02,0.98,-0.11,0.10,0
-29.42,36.19,41.14,0.99,-0.10,0.11,0
-29.72,34.24,42.18,0.99,-0.09,0.12,0
-29.36,30.64,43.27,0.99,-0.07,0.13,0
-27.71,25.27,42.97,1.02,-0.03,0.16,0
-22.52,17.03,40.10,1.02,-0.05,0.16,0
-18.98,9.28,38.57,0.99,-0.05,0.14,0
-16.05,6.29,39.12,0.96,-0.07,0.11,0
-14.95,7.69,41.14,0.97,-0.08,0.09,0
-16.30,11.78,42.24,0.97,-0.07,0.08,0
-18.07,15.50,43.88,0.98,-0.08,0.08,0
-19.65,17.33,45.23,1.00,-0.05,0.07,0
-21.18,18.01,46.88,1.01,-0.04,0.07,0
-22.58,18.31,49.13,1.03,-0.03,0.08,0
-25.15,18.55,50.90,1.03,-0.02,0.07,0
-26.06,19.78,49.50,1.06,0.00,0.09,0
-23.44,18.62,45.04,1.10,0.00,0.11,0
-22.64,14.83,40.28,1.09,0.00,0.10,0
-23.93,12.45,37.29,1.05,0.01,0.07,0
-23.74,14.16,35.64,1.03,0.03,0.07,0
-20.94,17.15,34.48,1.06,0.03,0.12,0
-17.27,15.63,33.14,1.07,0.05,0.15,0
-13.49,8.97,33.39,1.06,0.06,0.13,0
-9.52,1.22,35.58,1.04,0.07,0.11,0
-7.08,-5.37,38.15,1.03,0.06,0.08,0
-7.08,-8.24,40.47,1.01,0.05,0.07,0
-9.34,-7.02,42.18,0.99,0.06,0.06,0
-13.00,-1.83,43.15,1.00,0.07,0.08,0
-16.17,2.69,42.54,1.01,0.10,0.09,0
-18.13,5.62,40.83,1.02,0.11,0.10,0
-18.80,7.08,38.21,1.04,0.12,0.11,0
-18.98,7.75,35.71,1.04,0.12,0.13,0
-18.55,8.30,33.20,1.06,0.15,0.15,0
-16.30,6.59,33.33,1.08,0.17,0.18,0
-11.60,0.73,35.58,1.11,0.19,0.18,0
-5.13,-5.74,37.84,1.12,0.18,0.18,0
0.37,-10.62,39.31,1.14,0.17,0.16,0
3.66,-12.82,39.49,1.14,0.15,0.12,0
3.91,-11.78,37.60,1.14,0.14,0.10,0
1.22,-9.46,33.75,1.13,0.15,0.09,0
-2.87,-5.74,28.56,1.11,0.16,0.09,0
-6.84,-0.31,22.64,1.09,0.16,0.10,0
-9.89,5.25,17.03,1.07,0.17,0.12,0
-10.99,10.44,12.02,1.04,0.17,0.13,0
-10.62,14.95,7.81,1.02,0.19,0.14,0
-9.09,17.46,5.92,1.01,0.18,0.15,0
-7.14,19.23,6.41,1.00,0.18,0.14,0
-4.70,19.41,7.39,1.01,0.17,0.14,0
-1.95,18.13,7.81,1.02,0.16,0.12,0
0.24,16.11,7.69,1.04,0.15,0.10,0
0.67,13.31,5.49,1.04,0.13,0.07,0
-1.59,10.44,2.50,1.01,0.13,0.04,0
-4.70,10.44,0.55,1.00,0.11,0.05,0
-7.02,13.00,-1.53,0.98,0.12,0.06,0
-7.63,15.75,-3.78,0.96,0.12,0.08,0
-6.53,18.31,-5.43,0.95,0.13,0.09,0
-4.21,19.47,-5.55,0.93,0.13,0.09,0
-1.77,20.14,-3.85,0.92,0.12,0.09,0
0.49,20.51,-0.61,0.91,0.12,0.08,0
1.77,21.12,3.11,0.91,0.12,0.07,0
3.05,21.36,6.77,0.93,0.12,0.06,0
3.91,20.45,9.70,0.95,0.12,0.05,0
4.46,18.80,11.35,0.96,0.12,0.03,0
4.03,16.72,11.96,0.97,0.11,0.01,0
2.81,15.20,12.15,0.96,0.10,0.00,0
0.79,15.08,11.72,0.96,0.11,0.00,0
-0.98,16.05,11.23,0.96,0.11,0.00,0
-2.20,16.11,10.13,0.96,0.12,0.01,0
-1.83,15.08,9.34,0.95,0.13,0.02,0
-0.49,13.49,10.13,0.95,0.12,0.02,0
0.49,12.15,11.96,0.95,0.13,0.01,0
1.34,11.72,14.10,0.95,0.12,-0.00,0
1.83,12.51,15.32,0.96,0.12,-0.01,0
1.89,13.12,15.69,0.99,0.13,-0.02,0
1.77,12.15,15.08,0.99,0.14,-0.03,0
1.83,10.01,14.04,0.99,0.14,-0.04,0
1.40,9.46,13.61,1.00,0.14,-0.04,0
0.12,10.07,13.43,1.00,0.16,-0.03,0
-0.61,10.50,13.18,1.02,0.17,-0.02,0
-1.04,10.86,12.15,1.03,0.18,-0.03,0
-1.22,11.47,10.38,1.04,0.17,-0.03,0
-1.89,12.08,8.30,1.04,0.18,-0.03,0
-2.99,12.33,6.29,1.04,0.19,-0.04,0
-3.91,12.45,5.19,1.03,0.21,-0.03,0
-3.11,12.51,4.82,1.03,0.20,-0.02,0
-1.65,12.27,4.70,1.03,0.20,-0.01,0
0.00,10.93,4.94,1.03,0.20,0.00,0
1.59,8.36,5.31,1.04,0.22,0.01,0
3.42,3.72,5.13,1.03,0.21,0.00,0
5.13,0.12,4.64,1.02,0.20,-0.00,0
5.68,-0.98,4.27,1.01,0.19,-0.01,0
5.55,0.37,3.78,1.01,0.19,-0.01,0
5.07,2.56,2.81,1.02,0.18,-0.01,0
4.70,3.91,0.98,1.02,0.18,-0.01,0
3.60,4.58,-0.61,1.01,0.18,-0.01,0
2.69,4.94,-1.59,1.00,0.18,-0.01,0
2.01,5.55,-1.89,1.00,0.17,-0.00,0
2.14,6.59,-2.14,0.99,0.17,-0.00,0
2.93,6.90,-2.50,0.98,0.18,-0.00,0
3.48,5.86,-2.38,0.97,0.17,-0.01,0
3.78,4.27,-1.71,0.96,0.16,-0.01,0
4.15,4.09,-0.79,0.96,0.17,-0.01,0
5.13,4.09,-0.12,0.97,0.16,-0.02,0
5.49,3.48,-1.04,0.97,0.16,-0.03,0
4.88,2.93,-2.50,0.96,0.15,-0.04,0
3.78,3.42,-3.60,0.94,0.16,-0.04,0
3.17,5.31,-3.60,0.94,0.15,-0.03,0
3.30,7.02,-2.62,0.95,0.16,-0.02,0
4.09,7.32,-1.16,0.95,0.16,-0.02,0
5.00,6.96,0.31,0.95,0.15,-0.03,0
5.80,6.59,1.77,0.95,0.15,-0.03,0
6.53,6.90,2.93,0.96,0.16,-0.04,0
7.26,7.45,3.60,0.97,0.15,-0.05,0
6.96,7.63,3.48,0.98,0.15,-0.07,0
5.13,6.84,2.38,0.99,0.15,-0.08,0
2.38,5.68,0.49,0.99,0.15,-0.08,0
-0.18,4.64,-1.10,0.98,0.15,-0.07,0
-1.83,4.46,-2.20,0.98,0.16,-0.06,0
-1.34,4.39,-3.17,0.98,0.16,-0.05,0
0.61,4.15,-2.93,0.97,0.17,-0.04,0
2.50,3.48,-1.77,0.96,0.16,-0.04,0
3.78,2.56,-0.18,0.96,0.16,-0.05,0
4.33,1.77,0.85,0.97,0.16,-0.05,0
4.70,0.61,1.65,0.96,0.16,-0.06,0
4.15,0.49,2.44,0.96,0.16,-0.06,0
2.87,1.34,3.05,0.97,0.16,-0.06,0
2.14,1.71,3.11,0.98,0.16,-0.05,0
2.20,1.22,2.69,0.98,0.16,-0.05,0
2.38,0.73,1.83,0.97,0.16,-0.05,0
2.14,1.28,1.34,0.96,0.16,-0.05,0
1.83,2.81,1.28,0.96,0.16,-0.04,0
1.83,3.60,1.40,0.96,0.16,-0.03,0
2.01,3.91,1.34,0.96,0.16,-0.04,0
2.01,4.21,1.46,0.94,0.16,-0.04,0
2.20,5.19,1.46,0.95,0.17,-0.03,0
3.05,6.16,1.46,0.96,0.16,-0.03,0
3.66,5.68,1.28,0.96,0.16,-0.04,0
3.36,5.00,1.28,0.96,0.16,-0.05,0
2.56,4.94,1.59,0.96,0.16,-0.05,0
2.14,4.58,2.69,0.97,0.16,-0.05,0
1.65,4.15,2.99,0.98,0.16,-0.06,0
1.40,3.36,2.56,0.98,0.15,-0.06,0
0.67,2.75,1.95,0.98,0.16,-0.06,0
-0.12,3.05,1.28,0.97,0.16,-0.06,0
-0.43,3.66,1.28,0.97,0.17,-0.05,0
0.49,4.03,1.95,0.97,0.17,-0.04,0
1.65,4.09,2.26,0.96,0.17,-0.05,0
2.75,4.70,2.32,0.96,0.17,-0.05,0
3.11,5.07,2.08,0.97,0.17,-0.05,0
3.17,4.82,1.28,0.97,0.17,-0.06,0
3.11,4.64,0.67,0.96,0.17,-0.06,0
2.81,5.13,0.55,0.96,0.17,-0.05,0
3.11,4.76,0.98,0.97,0.19,-0.05,0
4.52,2.75,1.83,0.96,0.18,-0.05,0
5.55,1.10,2.26,0.96,0.16,-0.06,0
5.07,0.67,2.69,0.96,0.17,-0.07,0
4.46,1.77,2.99,0.96,0.15,-0.06,0
3.42,3.36,3.17,0.97,0.17,-0.06,0
3.36,4.03,3.48,0.98,0.17,-0.05,0
3.42,3.42,3.78,0.97,0.17,-0.06,0
3.11,3.17,3.54,0.96,0.17,-0.06,0
2.93,3.66,3.11,0.96,0.16,-0.06,0
2.87,4.09,2.87,0.96,0.17,-0.05,0
3.05,4.39,3.30,0.96,0.17,-0.06,0
2.93,4.46,3.97,0.96,0.17,-0.06,0
2.44,4.46,4.33,0.96,0.17,-0.06,0
2.56,4.52,4.64,0.96,0.17,-0.06,0
3.11,4.15,4.88,0.96,0.17,-0.06,0
3.54,4.03,4.88,0.96,0.18,-0.07,0
3.48,4.09,4.82,0.95,0.18,-0.07,0
3.11,5.00,4.76,0.96,0.18,-0.07,0
2.38,5.74,4.76,0.95,0.18,-0.07,0
1.71,6.59,4.64,0.95,0.19,-0.06,0
1.77,7.63,4.27,0.95,0.18,-0.05,0
2.99,8.73,3.97,0.95,0.18,-0.04,0
4.21,9.83,3.05,0.97,0.19,-0.05,0
6.47,10.93,0.43,0.97,0.19,-0.05,0
9.16,11.54,-2.20,0.98,0.18,-0.04,0
11.35,11.90,-4.88,0.99,0.17,-0.03,0
13.43,11.29,-6.59,0.99,0.18,-0.05,0
14.28,11.29,-7.81,0.98,0.18,-0.08,0
12.94,12.76,-7.57,0.98,0.18,-0.12,0
7.63,14.77,-6.59,0.99,0.19,-0.14,0
0.98,16.17,-4.52,1.02,0.19,-0.14,0
-4.46,15.50,-2.20,1.05,0.19,-0.12,0
-7.26,12.63,-1.89,1.07,0.21,-0.09,0
-6.65,9.40,-3.23,1.06,0.21,-0.11,0
-5.07,9.40,-6.23,1.07,0.20,-0.11,0
-4.33,10.99,-10.13,1.08,0.21,-0.10,0
-3.17,11.84,-14.28,1.06,0.21,-0.07,0
-1.34,11.60,-16.91,1.08,0.20,-0.06,0
0.67,9.58,-18.49,1.08,0.21,-0.05,0
3.48,5.92,-19.41,1.09,0.21,-0.06,0
6.16,0.79,-20.14,1.10,0.20,-0.07,0
7.26,-4.39,-21.55,1.11,0.19,-0.08,0
7.63,-8.24,-24.72,1.09,0.18,-0.10,0
7.32,-10.68,-28.02,1.08,0.16,-0.11,0
5.68,-11.72,-30.94,1.05,0.16,-0.11,0
4.76,-11.54,-32.17,1.01,0.16,-0.12,0
3.23,-8.79,-30.27,1.00,0.15,-0.12,0
0.12,-6.10,-26.98,1.01,0.14,-0.11,0
-1.95,-4.58,-24.60,1.02,0.17,-0.10,1
-1.95,-4.52,-23.13,0.99,0.12,-0.10,1
-2.75,-4.46,-22.83,1.02,0.15,-0.07,1
-0.79,-6.29,-22.77,1.02,0.14,-0.03,1
4.21,-10.07,-24.48,1.02,0.13,-0.05,1
7.93,-14.40,-26.12,0.99,0.11,-0.08,1
7.81,-15.26,-26.79,0.97,0.10,-0.11,1
4.88,-13.49,-26.92,0.95,0.10,-0.11,1
1.95,-10.68,-26.67,0.95,0.09,-0.11,1
-0.37,-8.18,-25.70,0.96,0.08,-0.12,1
-3.42,-6.16,-24.54,0.96,0.06,-0.12,1
-8.18,-4.21,-24.17,0.99,0.06,-0.12,1
-12.27,-2.14,-24.35,1.00,0.05,-0.11,1
-15.14,0.49,-25.33,1.01,0.06,-0.10,1
-16.48,4.15,-26.61,1.04,0.08,-0.08,1
-15.44,8.12,-26.61,1.08,0.09,-0.05,1
-12.08,10.68,-27.34,1.11,0.09,-0.04,1
-7.39,11.35,-30.27,1.12,0.09,-0.06,1
-3.72,11.78,-33.81,1.11,0.08,-0.08,1
-2.87,12.76,-36.74,1.11,0.08,-0.09,1
-3.72,14.16,-38.94,1.10,0.09,-0.08,1
-4.76,15.63,-40.10,1.08,0.09,-0.10,1
-7.45,17.70,-40.22,1.09,0.09,-0.11,1
-11.17,20.14,-39.92,1.11,0.08,-0.09,1
-13.79,21.12,-40.34,1.13,0.09,-0.07,1
-14.65,21.30,-41.69,1.14,0.08,-0.07,1
-14.59,21.30,-44.07,1.16,0.07,-0.08,1
-13.98,21.91,-47.73,1.17,0.05,-0.08,1
-13.73,23.32,-52.12,1.17,0.05,-0.09,1
-13.73,24.60,-56.70,1.15,0.04,-0.11,1
-14.89,26.18,-60.49,1.15,0.02,-0.12,1
-17.94,26.79,-63.17,1.15,0.03,-0.12,1
-19.84,25.02,-64.15,1.14,0.02,-0.13,1
-22.52,22.95,-64.27,1.12,0.01,-0.15,1
-26.06,21.12,-63.48,1.11,0.01,-0.13,1
-27.10,19.04,-62.32,1.10,-0.01,-0.12,1
-26.00,18.13,-62.32,1.11,-0.01,-0.10,1
-21.91,16.72,-64.03,1.12,-0.02,-0.11,1
-17.15,14.83,-67.14,1.11,-0.04,-0.13,1
-13.61,12.82,-71.29,1.09,-0.05,-0.15,1
-11.72,11.35,-75.26,1.08,-0.06,-0.16,1
-10.86,10.13,-79.22,1.07,-0.07,-0.16,1
-10.31,7.57,-83.86,1.04,-0.09,-0.17,1
-10.07,5.92,-88.75,1.00,-0.11,-0.21,1
-13.00,7.32,-92.29,0.95,-0.10,-0.22,1
-16.11,14.34,-93.38,0.96,-0.13,-0.20,1
-17.40,20.45,-94.30,0.98,-0.12,-0.18,1
-17.70,24.66,-96.37,0.97,-0.13,-0.19,1
-17.46,29.05,-98.57,0.98,-0.15,-0.21,1
-19.65,33.45,-102.54,1.01,-0.17,-0.22,1
-22.46,35.28,-109.25,1.01,-0.20,-0.22,1
-25.09,35.16,-117.86,0.99,-0.22,-0.23,1
-28.26,36.44,-125.18,0.97,-0.24,-0.24,1
-32.71,38.45,-130.07,0.95,-0.26,-0.25,1
-36.62,40.59,-133.30,0.92,-0.28,-0.25,1
-38.76,44.86,-136.47,0.91,-0.30,-0.21,1
-38.88,50.11,-138.85,0.92,-0.33,-0.19,1
-39.12,52.49,-139.40,0.92,-0.34,-0.19,1
-39.06,52.06,-138.92,0.91,-0.37,-0.20,1
-39.43,49.50,-137.27,0.91,-0.40,-0.20,1
-39.86,45.90,-134.77,0.90,-0.41,-0.17,1
-38.94,40.28,-131.53,0.90,-0.42,-0.16,1
-36.93,32.35,-127.38,0.88,-0.43,-0.16,1
-33.51,24.48,-122.01,0.88,-0.44,-0.13,1
-29.17,15.14,-116.58,0.84,-0.46,-0.16,1
-27.16,8.61,-112.67,0.82,-0.50,-0.20,1
-29.42,4.52,-110.60,0.79,-0.52,-0.20,1
-33.20,3.91,-111.15,0.77,-0.52,-0.19,1
-35.64,5.68,-113.83,0.73,-0.52,-0.18,1
-37.17,10.07,-115.54,0.71,-0.53,-0.17,1
-38.27,13.67,-117.00,0.70,-0.54,-0.15,1
-37.96,13.49,-119.45,0.68,-0.54,-0.14,1
-36.62,11.29,-121.22,0.65,-0.55,-0.12,1
-33.94,8.24,-121.09,0.61,-0.57,-0.11,1
-30.46,4.15,-119.45,0.57,-0.58,-0.10,1
-27.77,-0.67,-116.15,0.54,-0.59,-0.11,1
-24.66,-4.64,-110.90,0.53,-0.61,-0.09,1
-20.69,-9.22,-106.20,0.52,-0.62,-0.07,1
-15.87,-15.14,-102.23,0.50,-0.64,-0.08,1
-11.47,-20.57,-97.84,0.49,-0.65,-0.09,1
-8.18,-25.21,-92.41,0.48,-0.67,-0.09,1
-5.74,-30.03,-88.44,0.48,-0.69,-0.08,1
-2.99,-34.67,-85.39,0.47,-0.70,-0.07,1
0.55,-39.73,-82.52,0.45,-0.71,-0.09,1
3.66,-43.88,-79.53,0.43,-0.73,-0.10,1
5.55,-47.42,-77.33,0.41,-0.74,-0.09,1
8.24,-48.71,-75.01,0.40,-0.75,-0.09,1
10.86,-48.77,-72.69,0.40,-0.76,-0.08,1
13.37,-49.07,-71.35,0.38,-0.75,-0.09,1
15.75,-48.16,-69.40,0.36,-0.76,-0.11,1
16.91,-44.49,-66.28,0.36,-0.77,-0.11,1
17.82,-40.59,-64.51,0.34,-0.78,-0.11,1
19.47,-36.44,-63.23,0.33,-0.80,-0.12,1
20.39,-31.19,-61.95,0.33,-0.81,-0.12,1
20.69,-27.65,-61.40,0.31,-0.82,-0.13,1
20.20,-28.38,-62.62,0.31,-0.82,-0.14,1
19.65,-32.59,-65.25,0.33,-0.81,-0.14,1
20.02,-38.70,-68.85,0.28,-0.81,-0.16,1
18.62,-43.15,-71.17,0.24,-0.82,-0.15,1
17.94,-43.40,-71.90,0.22,-0.84,-0.14,1
18.49,-38.70,-72.14,0.21,-0.85,-0.16,1
19.59,-31.43,-72.88,0.21,-0.87,-0.18,1
19.59,-25.51,-75.01,0.18,-0.90,-0.21,1
16.78,-21.42,-76.97,0.17,-0.91,-0.24,1
13.31,-16.30,-78.19,0.18,-0.91,-0.24,1
10.07,-12.15,-79.90,0.17,-0.92,-0.24,1
7.32,-11.96,-82.89,0.18,-0.93,-0.23,1
4.52,-15.44,-86.12,0.19,-0.93,-0.23,1
3.05,-20.81,-89.17,0.18,-0.94,-0.21,1
2.56,-28.32,-91.55,0.15,-0.94,-0.20,1
2.20,-34.97,-92.16,0.11,-0.94,-0.18,1
2.87,-38.02,-90.09,0.08,-0.93,-0.14,1
5.86,-38.02,-87.34,0.06,-0.93,-0.10,1
10.07,-37.17,-84.35,0.03,-0.93,-0.09,1
11.78,-34.61,-80.08,0.02,-0.94,-0.09,1
11.60,-29.97,-76.23,0.01,-0.95,-0.10,1
10.93,-23.86,-75.93,0.01,-0.96,-0.10,1
9.46,-17.46,-78.12,0.03,-0.97,-0.10,1
7.63,-13.98,-82.52,0.02,-0.97,-0.11,1
4.70,-13.98,-87.04,-0.00,-0.97,-0.12,1
1.10,-15.01,-88.75,-0.02,-0.99,-0.11,1
